"species","lon","lat","bio_1","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","pc_1","pc_2","pc_3","pc_4","pc_5"
"Dryophytes arenicolor",-110.824683,31.713581,2853,2935,2767,6201,1516,98,832,3498,440,138,443,6633,3011,2699,312,-2.45508193969727,-1.11412501335144,0.990035116672516,0.645330905914307,1.15506601333618
"Dryophytes arenicolor",-112.472533,36.241034,2913,3026,2803,2973,429,69,376,1004,367,131,367,8653,3104,2746,358,-2.46204400062561,-1.99793803691864,-2.38330101966858,0.335847795009613,0.68927401304245
"Dryophytes arenicolor",-112.718041,36.347966,2915,3031,2803,2576,359,66,359,852,328,130,359,8845,3106,2745,361,-2.51098489761353,-2.03761100769043,-2.52537298202515,0.313478797674179,0.623333394527435
"Dryophytes arenicolor",-109.126024,31.775906,2895,2981,2806,4488,937,100,697,2260,437,132,422,6890,3057,2743,314,-2.10128402709961,-1.76639795303345,-0.529882907867432,0.350198686122894,0.923520028591156
"Dryophytes arenicolor",-111.163956,31.423898,2901,2983,2817,5386,1279,70,835,2995,367,138,448,6550,3058,2749,309,-1.80818998813629,-2.04558205604553,-0.195984497666359,0.706718623638153,1.17796897888184
"Dryophytes arenicolor",-103.473778,21.198583,2920,2948,2884,7398,1981,28,1136,5091,155,136,588,2477,3035,2804,231,-0.33508089184761,-2.404452085495,1.52217602729797,0.549072921276093,1.38875603675842
"Dryophytes arenicolor",-108.736944,31.1325,2885,2966,2799,4817,1081,90,797,2681,386,129,420,6610,3045,2737,308,-2.10273504257202,-1.66917502880096,0.00502091506496072,0.428708910942078,0.826406896114349
"Dryophytes arenicolor",-99.357194,20.564917,2917,2943,2886,4764,877,56,778,2448,290,121,617,2237,3013,2817,196,-0.678183972835541,-1.9003130197525,1.02448201179504,-1.0460489988327,0.831273972988129
"Dryophytes arenicolor",-103.927475,30.603044,2887,2963,2803,4608,840,120,674,2274,451,127,440,6283,3035,2746,289,-2.06911706924438,-1.45036602020264,-0.0627230033278465,-0.0437283106148243,0.768127620220184
"Dryophytes arenicolor",-110.43028,31.30254,2889,2968,2807,5394,1292,73,878,3114,384,137,446,6382,3049,2743,306,-1.92258501052856,-1.90143704414368,0.172782093286514,0.67811781167984,1.16275405883789
"Dryophytes arenicolor",-98.044546,18.151841,2967,2990,2941,5662,1245,34,1001,3340,129,141,667,1883,3069,2857,212,0.186581000685692,-3.24706196784973,0.333094507455826,-0.136203497648239,1.69468700885773
"Dryophytes arenicolor",-108.997078,31.494262,2878,2962,2790,4754,1011,97,726,2449,441,131,423,6756,3038,2728,310,-2.28935194015503,-1.47753202915192,0.00608419021591544,0.300184786319733,0.881855726242065
"Dryophytes arenicolor",-99.738498,20.090435,2871,2896,2843,7097,1550,69,892,4046,334,122,630,2071,2964,2771,193,-0.975721895694733,-1.04453802108765,2.55929493904114,-0.710518717765808,0.874200820922852
"Dryophytes arenicolor",-99.784011,20.078538,2875,2899,2847,7332,1632,69,906,4220,335,122,637,2020,2967,2776,191,-0.852551221847534,-1.10022902488708,2.5361750125885,-0.643010675907135,0.889196991920471
"Dryophytes arenicolor",-108.940279,27.027165,2963,3015,2901,7927,2187,33,1110,5635,192,144,527,4514,3099,2826,273,-0.019587729126215,-3.16895890235901,-0.21643990278244,1.53514802455902,1.57819795608521
"Dryophytes arenicolor",-101.892529,20.63432,2925,2957,2893,6403,1734,42,1091,4233,202,137,617,2410,3035,2813,222,-0.320328086614609,-2.52651906013489,1.3078750371933,0.211421594023705,1.47149300575256
"Dryophytes arenicolor",-101.373661,21.013548,2901,2932,2867,6588,1642,77,988,4055,337,131,613,2477,3006,2793,213,-0.667592585086823,-1.82736504077911,1.74019801616669,-0.175732001662254,1.24017405509949
"Dryophytes arenicolor",-102.686797,21.085457,2915,2948,2879,9074,2539,39,1147,6266,203,130,580,2623,3025,2800,225,-0.0765141099691391,-2.0636990070343,1.75875902175903,0.878256380558014,1.13552701473236
"Dryophytes arenicolor",-97.614427,18.187346,2901,2921,2876,5769,1345,54,916,3154,202,126,658,1757,2996,2805,191,-0.631247580051422,-1.79857003688812,1.90303194522858,-0.78967422246933,1.08365797996521
"Dryophytes arenicolor",-102.596274,29.000704,2833,2897,2757,5444,986,112,700,2730,419,129,476,5524,2966,2695,271,-2.70544195175171,-0.467067688703537,1.75562000274658,-0.420338213443756,0.833970785140991
"Dryophytes arenicolor",-100.2863,21.3832,2919,2948,2884,5226,1003,82,779,2762,385,112,579,2550,3016,2822,194,-0.553567886352539,-1.73983299732208,0.860312521457672,-0.93721067905426,0.482177287340164
"Dryophytes arenicolor",-104.664641,30.550077,2906,2988,2816,4160,738,100,674,2049,402,130,424,6776,3059,2752,307,-2.00342202186584,-1.87623000144958,-0.713167011737823,0.175612807273865,0.843979895114899
"Dryophytes arenicolor",-111.234756,31.449919,2907,2989,2822,5337,1236,70,826,2955,360,138,447,6578,3063,2754,309,-1.74386596679688,-2.13273000717163,-0.355211198329926,0.707501471042633,1.17525696754456
"Dryophytes arenicolor",-108.789984,39.039146,2814,2940,2692,3814,448,208,271,1316,654,133,332,9601,3027,2628,399,-4.16592502593994,-0.0746418014168739,-0.701173186302185,0.158287599682808,0.765601813793182
"Dryophytes arenicolor",-107.95381,33.82655,2833,2925,2740,3295,686,121,684,1744,430,130,413,7229,2997,2681,316,-3.21267294883728,-0.796967923641205,0.788307428359985,-0.130851894617081,0.797084927558899
"Dryophytes arenicolor",-107.95381,33.71489,2828,2920,2735,3793,796,135,681,1997,492,130,412,7231,2992,2677,315,-3.21764993667603,-0.638270020484924,0.919056296348572,-0.0824134424328804,0.806972682476044
"Dryophytes arenicolor",-103.205399,20.68076,2950,2980,2919,8010,2109,28,1159,5557,133,124,573,2327,3061,2845,216,0.402729898691177,-2.76957392692566,0.858997225761414,0.699952483177185,0.954410076141357
"Dryophytes arenicolor",-111.07133,31.599724,2922,3005,2836,4400,1089,59,880,2548,291,139,442,6666,3081,2767,314,-1.63783800601959,-2.57961988449097,-0.724256694316864,0.766725480556488,1.22564101219177
"Dryophytes arenicolor",-104.749889,23.985556,2890,2932,2841,5504,1277,49,969,3495,206,145,583,3548,3010,2761,249,-1.41601598262787,-1.97599899768829,1.56084299087524,-0.00670286593958735,1.64002597332001
"Dryophytes arenicolor",-108.682944,27.539306,2888,2941,2826,10130,2855,83,1029,6682,411,149,537,4637,3024,2747,277,-0.929624080657959,-1.54854500293732,1.59708404541016,1.5321010351181,1.72671699523926
"Dryophytes arenicolor",-111.210061,31.43993,2899,2981,2816,5231,1219,68,823,2884,355,139,449,6531,3056,2747,309,-1.87393701076508,-2.03070402145386,-0.171581998467445,0.648550629615784,1.20751702785492
"Dryophytes arenicolor",-101.116447,19.67508,2894,2920,2867,9566,2209,70,1029,5989,330,126,624,2016,2994,2792,202,-0.255472093820572,-1.45437800884247,2.28980994224548,0.210935100913048,1.05619096755981
"Dryophytes arenicolor",-108.260111,27.284917,2899,2950,2839,10282,2805,101,995,6541,447,143,542,4448,3028,2765,263,-0.656538128852844,-1.57156002521515,1.36355400085449,1.36193203926086,1.53093600273132
"Dryophytes arenicolor",-108.205805,27.317556,2885,2936,2825,10921,2949,114,982,6879,498,143,542,4475,3015,2751,264,-0.793074905872345,-1.24512803554535,1.69719994068146,1.3950309753418,1.52936398983002
"Dryophytes arenicolor",-106.824667,29.4865,2855,2922,2782,5125,1272,102,961,3276,385,142,485,5551,3003,2711,292,-2.33656311035156,-1.40743398666382,1.50486195087433,0.356013894081116,1.42454504966736
"Dryophytes arenicolor",-111.66415,32.25166,2955,3046,2862,2763,617,40,726,1402,160,132,413,7272,3114,2794,320,-1.4852089881897,-3.04683208465576,-2.03751111030579,0.513376712799072,0.868008375167847
"Dryophytes arenicolor",-98.813083,18.416194,2987,3012,2964,8441,1764,33,1058,5132,162,130,621,1904,3086,2877,209,0.901077628135681,-3.27639389038086,0.0110141104087234,0.481189608573914,1.24491894245148
"Dryophytes arenicolor",-98.859047,17.999729,2978,2999,2956,6677,1387,30,1044,4092,139,130,642,1633,3075,2873,202,0.606819987297058,-3.26327395439148,0.226048201322556,0.00412097619846463,1.28130996227264
"Dryophytes arenicolor",-98.598175,20.340429,2915,2937,2885,5921,1207,97,801,3107,334,108,622,2105,2997,2823,174,-0.349172294139862,-1.52454996109009,1.36290895938873,-1.07750797271729,0.386189490556717
"Dryophytes arenicolor",-99.179275,19.32245,2881,2899,2856,8949,1877,63,961,5314,286,125,684,1749,2961,2778,183,-0.518319606781006,-1.12136399745941,2.84999895095825,-0.428366214036942,1.04768896102905
