"species","lon","lat","bio_1","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","pc_1","pc_2","pc_3","pc_4","pc_5"
"Tlalocohyla smithii",-104.419222,19.683361,2946,2964,2923,13220,3179,20,1102,9003,229,126,642,1568,3049,2853,196,1.21631002426147,-2.13978791236877,1.52686202526093,1.34342098236084,1.06594502925873
"Tlalocohyla smithii",-104.35475,19.702222,2947,2966,2924,13847,3389,23,1100,9484,241,128,635,1600,3054,2852,202,1.29630303382874,-2.12071204185486,1.47997200489044,1.57169902324677,1.12811601161957
"Tlalocohyla smithii",-103.9144,20.154019,2934,2960,2906,9041,2222,47,1053,5766,225,133,601,2056,3052,2830,222,0.197822704911232,-2.39200806617737,1.12139201164246,0.656489372253418,1.31514203548431
"Tlalocohyla smithii",-105.00024965114,21.5904986849144,2959,2984,2927,15138,3925,19,1191,11178,142,100,596,2316,3040,2872,168,1.97525000572205,-1.84756803512573,1.60103404521942,1.85571205615997,-0.0138613898307085
"Tlalocohyla smithii",-105.245515,21.543732,2985,3012,2956,13426,3769,11,1242,10258,91,65,542,2309,3034,2914,120,2.57681894302368,-1.95823001861572,1.22292494773865,1.29711902141571,-1.36926400661469
"Tlalocohyla smithii",-102.10017184646,19.0306271345449,2998,3021,2974,7896,1773,12,1067,5122,122,136,617,1761,3105,2885,220,0.969409286975861,-3.61482405662537,-0.294020414352417,0.652560412883759,1.46331000328064
"Tlalocohyla smithii",-103.641875756693,19.3056088991946,2962,2978,2943,9220,2149,24,1080,6137,160,121,653,1329,3063,2878,185,1.01025795936584,-2.73767399787903,0.901031672954559,0.412156999111176,0.957085192203522
"Tlalocohyla smithii",-105.050251249242,21.6904940100362,2975,3002,2940,14068,3740,16,1214,10548,120,103,578,2488,3060,2881,179,1.98868799209595,-2.27695393562317,1.09308397769928,1.90582895278931,0.0955796763300896
"Tlalocohyla smithii",-105.220257100596,22.1204741988644,2983,3013,2948,13788,3845,13,1270,10750,95,102,582,2616,3066,2890,176,2.17659592628479,-2.47907590866089,0.998707473278046,2.04462504386902,0.0687475726008415
"Tlalocohyla smithii",-99.3667670129936,16.7007482559466,3010,3020,3002,12580,3015,10,1105,7977,105,75,687,723,3064,2955,109,2.91760897636414,-2.61620497703552,0.600215196609497,0.404329895973206,-0.712156713008881
"Tlalocohyla smithii",-97.110044619108,15.8807953046261,3003,3009,2994,11193,2492,37,1027,6596,147,44,662,603,3032,2966,66,2.87873506546021,-2.05896806716919,0.768939316272736,-0.623199820518494,-1.87249302864075
"Tlalocohyla smithii",-97.1800464405515,15.940792127791,3001,3007,2993,11794,2572,43,1011,6862,175,47,684,588,3032,2964,68,2.9168848991394,-2.00262904167175,0.819958329200745,-0.559047400951385,-1.73053300380707
"Tlalocohyla smithii",-97.120044972827,15.9207932887951,3001,3008,2993,11864,2582,41,1009,6906,169,50,671,600,3036,2961,75,2.85899496078491,-2.04568696022034,0.750934481620789,-0.463257789611816,-1.6402690410614
"Tlalocohyla smithii",-97.1400461293805,16.1507818250007,2968,2978,2957,14192,2786,50,937,7683,257,96,693,799,3038,2899,139,1.94209802150726,-1.8705689907074,1.14372599124908,0.273214608430862,0.0472740903496742
"Tlalocohyla smithii",-97.0900448653491,16.1207834505846,2934,2944,2923,14357,2838,50,935,7747,252,92,689,791,3001,2867,134,1.47773599624634,-1.23350596427917,2.01287603378296,0.0676731169223785,-0.137949794530869
"Tlalocohyla smithii",-98.4834179066278,18.4339999123471,2979,3002,2952,7475,1565,29,1010,4371,166,138,640,1933,3079,2863,216,0.531710922718048,-3.239501953125,0.118163801729679,0.26133269071579,1.54557394981384
